,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,SCFA_Treated_1,SCFA_Treated_2,SCFA_Treated_3,SCFA_Treated_4,SCFA_Treated_5,SCFA_Treated_6
Gene_0869,5.72078679003616,6.008575706768545,5.5819294602748855,3.9859826814598884,3.972198746702314,2.602097204012248,6.013175343394551,7.223906721720818,7.208955407674933,4.745682806250231,6.283758122955538,4.233810157680413
Gene_0870,8.56955007837019,5.026900729238586,4.550293888410296,3.1424158370950828,10.871315804655556,2.853343935554209,3.153855207368845,4.4610124885920275,4.847443696520835,1.676838021644016,6.720665118833441,-0.534650845204796
Gene_0871,4.142304148787853,5.831673672572121,6.200425931488556,6.915864110431368,8.615217015538526,6.012315310921425,10.429633878972643,8.003758267592637,4.477982551655373,5.018852721127547,5.605943747174567,3.821679224022116
Gene_0872,2.887938400066665,4.486109749756437,5.61566474502777,9.136452083011648,2.204389043151406,7.405153010450455,3.973587388059326,2.397457340089678,3.1228198560399423,3.8885866359729166,-0.026887854381775877,3.372600750989844
Gene_0873,5.359828739092833,6.675661070458961,4.796010566728136,3.3151347397473474,6.501745558802664,6.308862054211242,5.326895493234955,5.257699242711829,4.568338489127691,7.2757155519387435,4.2926948902368975,5.454651813646381
Gene_0874,6.944113931479444,4.9733907292427295,3.8003559533603015,1.882426009952317,6.638746536278813,5.847778964887972,7.594595067851092,4.841247719959376,5.428926534935103,4.8072307273702055,7.474739587127198,4.484550876827409
Gene_0875,3.0684347342720812,3.9228526534067516,4.0664823760971185,2.0340311360351637,3.3646352067897327,2.7323392863872917,9.977012892530748,6.30574049661976,6.272767352815253,8.474510581257002,6.7176106376242,7.477441400530449
Gene_0876,4.175041976224127,3.5226050033408747,1.7459901582665025,9.045180461138962,7.505081462058461,3.441961156960029,-2.6000336518752682,3.3726031063509776,2.3733209881833393,0.28656161675409253,2.419291775490482,2.341470911935721
Gene_0877,5.54484279330722,5.83493017964259,7.382171709546954,3.3627899466798428,7.184213567964852,3.90418939158613,4.904028410298838,2.2653470774300883,5.632547560519427,7.7324295704115755,5.561856993895653,6.617977218458018
Gene_0878,2.3282751916627733,6.448273118628995,7.581516848244856,10.175817947061368,2.600549469819573,6.397839370161577,7.189124909227591,7.472979024368353,8.74027738564261,4.00159600344814,3.563032029677767,6.56693129664947
Gene_0879,4.180397512412934,6.566717421048063,2.059020897537499,2.474460448602872,3.4482503536670324,5.157928091336169,4.3970745253061345,4.796084096902374,6.695063447652635,2.6560658140078974,3.168939750945171,0.8826519854662838
Gene_0880,3.717837466923289,6.3181086878268395,7.053789236515829,6.199155082490711,8.237575279321735,5.831653258910686,7.044005226885328,2.576006117932497,1.0384106400339927,2.5911808140289487,1.927804948810221,1.9785140144318851
Gene_0881,2.566206579319666,7.726753027076679,3.789687528788005,6.82083699937114,8.147468433110213,5.913376021460798,6.6625136779074765,4.403664881631311,4.626062791794521,11.150620728761307,7.8898088583910155,9.555212117821918
Gene_0882,2.0076823736707006,3.163575666980417,7.645488933770271,4.661754628714367,5.159147069884332,6.517648832327218,7.35441757483383,8.66826912872478,1.457154897112312,2.540233769426919,3.3925526782106292,4.060540407020804
Gene_0883,6.392645724160647,5.557599624770921,4.5826632575590684,4.374663108535286,6.715797650582686,6.1071390621355865,2.0409060107650974,1.6501698324017857,3.919499036650709,2.8533207328632866,1.8971076953852533,-0.6066364259398513
Gene_0884,4.485399998764421,7.164224625986281,4.741931769740432,3.2966756513312134,3.4820586021933106,3.042518327380468,3.6227823730709936,5.857948497207137,7.076289114959698,4.058731114564255,6.218277025815585,4.397641999739314
Gene_0885,4.455179966792626,7.467448556672386,3.389809637938982,5.376951522036205,3.6866213087451736,4.4793819174571246,6.12402958452202,5.2465586381895575,4.9762146102473785,4.3326178085510545,7.433090147301365,5.521486125619855
Gene_0886,1.9799175760294956,4.558923541686926,4.612589240390076,6.08057588807139,5.446561826510741,2.6032157500959094,5.472614551248611,3.5067942734484214,2.671440383575797,0.5283414059502651,3.089562444816992,4.496757264939686
Gene_0887,7.168396488087085,5.42060608044399,5.396787034354974,4.981635293229722,3.9644851055555606,5.435604679497452,7.193382494351779,10.460173149385465,7.415268024564293,8.442633275814993,7.52246890000136,8.820783322533732
Gene_0888,5.9511768718571645,1.5062086173088902,3.9224783253078086,4.490106059192821,5.512341211388557,7.386622011854252,3.4064375346616496,4.083203273574412,5.69872710696476,5.684198963114763,6.015223645886495,7.200785784557459
Gene_0889,3.4565183708064353,4.004076306364316,3.9749317787068996,3.396944819790917,4.305627009775475,6.541604439975942,2.150057656369176,3.051094904779408,5.459145282148507,3.5512727363930785,11.755536482578723,6.031439238340272
Gene_0890,2.8923290092713088,5.855628790305806,1.596195539963329,3.877324007115588,4.341021399564028,8.34971934582813,4.843338302139686,3.969061453832282,4.039675433613911,5.060281322630355,5.223963865242515,4.086601710612974
Gene_0891,4.450395390494624,0.5975130530981634,1.0022221862775003,5.068059172693362,6.227541711579818,5.750911715254506,4.453695506960196,7.688569150469193,7.769009925302068,5.504067959869754,2.3174805455265246,6.077006313278087
Gene_0892,5.33514021160198,7.324519195011334,3.9208175585257368,6.789821112053651,1.7359702299471653,3.1901043341238675,8.108564883222051,7.739562203924757,6.468851705619334,7.844845910571643,5.106768544958044,6.25620593966741
Gene_0893,1.3859172101363675,4.450309398660416,4.907477565467315,5.2282029844530395,5.123766705774271,3.1448933383765443,3.6384488673496396,5.584530912311425,7.659068487941049,3.821153177026218,3.2771131410714274,5.194977878047394
Gene_0894,4.619518311173569,2.005106662788503,7.726457950264501,4.392747854203998,4.022227761912617,8.177880656888165,4.546675592552001,6.298295442140841,4.093480948105915,8.436879231205427,2.4206478040778885,7.507469572439469
Gene_0895,2.5155069329015416,2.748825771936062,2.8075593502628697,4.864257236601036,5.863263259275195,6.479350936235667,3.470301543383794,1.4080345308319533,5.475750312697735,4.490784027972233,2.7807812641939385,1.637246216569472
Gene_0896,10.143990634989937,0.5011350915984725,6.217471178248834,3.8857388548555374,3.827169702222453,3.760455743492245,4.983278425457087,6.951673783247635,6.169906986172888,5.113413297678531,5.95769514643547,4.945571735244286
Gene_0897,3.1824606583840533,8.369049669206904,6.684594654027805,5.04639195711475,7.702031504974,1.9749420694022488,2.1405515139392577,2.1582120295531135,4.593662942030642,4.678693427267851,6.70196535701353,6.514608447549494
Gene_0898,2.3385897373381477,0.6440645356106245,3.601170919753425,5.323397053409506,5.205717155864668,5.298683822119761,4.036571110663621,2.2363920189084245,0.8719650742522069,3.2404969154401577,5.460423037644682,-2.194090650880056
Gene_0899,2.1778863378678364,6.606309485228044,5.479255036477996,6.466108562931997,1.2144756448198963,5.62298171759558,3.3313236268346746,3.617891245212208,5.236700402246872,3.393279134468612,4.92373086235072,4.578930119294016
Gene_0900,2.624469520164946,4.205353494897277,6.068729797272766,5.182187212511827,3.2969200404413623,5.012546312368837,2.308171643012483,2.227816028526572,0.17373544379536998,0.8251829990498214,3.6891401558598678,3.5137662413452753
Gene_0901,1.9369293695127139,7.300534791796592,4.589431961007498,7.237099888510652,3.946936625807914,3.952848023186834,3.458764099749322,8.041280192034089,4.370797105115902,8.060371247593121,3.7157456523367935,0.946844446801129
Gene_0902,3.471626426724307,6.7523478633861505,3.581137685343048,6.289190864830353,4.23509520466142,1.0480734002167607,5.804395649824703,5.497090210237975,5.068787590615166,3.7155350431120215,4.930855549028362,3.9774810842609454
Gene_0903,3.859371864427068,2.6417835712743036,5.067805447364675,2.6191845286510196,6.851950201429234,4.817848279293946,4.395300867336498,6.68326451153015,5.368434459060187,6.219902774663955,4.5362629867484205,4.3159653083904495
Gene_0904,4.644808010482522,6.311784275575166,6.927813868151725,4.959802496460696,3.457599400901419,1.4520607677757411,2.693034938222713,4.259926774863606,-1.6422291111782776,3.8195560673887305,4.836251645618322,6.127347308540312
Gene_0905,3.62790048592964,3.765575506704077,5.2141149059845935,4.309706237723946,6.3758659441028565,3.774033457458621,4.462644244950086,5.695347084489999,0.640422677219509,4.886326295586101,1.6409944141731931,2.5833929686813346
Gene_0906,4.885917666294117,7.367974886393778,5.683650427909933,4.879924916622871,3.796111116129646,3.7335372065700456,4.6256689042722785,7.552527975747109,5.742413526940117,5.036461994274235,4.960939221065796,3.5727422135910656
Gene_0907,3.298773494096104,3.917986268434201,6.511331677488629,4.556223457415463,2.300453861237538,8.536338586119566,6.271239022142948,7.966262242422676,4.234522954447948,7.486079831984353,7.042964206676625,8.399435780714395
Gene_0908,5.639930382290326,2.1861131989736613,4.116302145518352,5.221772765656835,8.409184186594754,2.7837750834822614,6.922186914464167,1.65383197498852,3.836838473545564,3.2889446241187525,1.3745440698537141,2.934933447581179
Gene_0909,6.952081438711893,7.7989728539446865,3.74269138985086,4.444972762279533,2.9273815052524594,4.593077717839391,9.88251169053068,6.219019792424881,8.834575937211508,6.658196880036671,3.516313677983049,4.236457606651914
Gene_0910,4.926820051314138,6.319299996164741,7.1803669420408935,3.503807870756706,1.065349871548011,4.957510441447516,8.77349349805133,7.734406175801928,5.998664439598251,3.972541619131049,14.561812327000943,6.319555560818343
Gene_0911,5.587075059937281,5.498835375370083,4.346653504981912,5.249504199327869,8.030889616704496,5.763468337925018,4.3485222136347605,5.2266689278106035,4.514542821377943,5.245457815410967,7.573894572232838,4.750903040627152
Gene_0912,4.253263149993831,3.9996043658080085,4.660295284644539,8.273479923661279,4.633398580947605,4.960411310958584,2.674579121344477,4.676712411042778,4.071196437180179,7.847797874493702,7.342238129475142,5.215050000861598
Gene_0913,4.035372858127394,7.197966714883929,8.91967450948935,5.901226098862777,5.165545807570852,5.073565666348469,4.100837772101422,5.10255268309797,7.7418789837019375,7.6059507775867505,5.557509651002269,5.777739246428834
Gene_0914,0.2313864224285087,6.4903017285696345,5.268332831991687,5.85668410132145,3.5770756118325906,4.231086242045817,3.814401533642706,4.953212079512108,0.23447529585387006,2.7973467424605802,3.745898309105299,7.415006389903841
Gene_0915,4.177950126993654,7.043245968146078,4.242480326793814,9.165320644219594,5.861724838030074,2.448634680008537,3.3723727161421415,5.360936283662413,5.453085501861992,7.595833011321524,7.5251548139283,4.8849940624101675
Gene_0916,4.742907413496086,3.6966497556871687,0.6112350603599515,8.19894188022758,6.406285084440007,6.066414635798625,4.049030517621114,3.6723337943486194,4.517873555068438,4.1319332913528,6.107254818716464,5.840619634970409
Gene_0917,5.330807320599408,2.2359648626151247,4.0327657208891265,6.683561549568026,2.8975599404349945,-0.06353863250162739,3.463625361575716,4.980754025863507,6.442358052241525,2.715005677020071,5.739753090923337,3.0478122585017102
Gene_0918,4.545787984438148,4.716484891944923,5.2711268328294185,6.457037287029072,6.275211624462417,5.517539610487844,7.370013967166031,7.123018314351688,7.016831939885982,5.1881396823830475,3.6632836720182222,2.210943124269047
Gene_0919,7.391062776173419,1.9620604383733706,6.009163628954781,6.253076726673885,2.520875427839521,1.9942587826352214,4.919925584957801,8.066025084498365,4.380310197271854,6.570253170920109,6.687902801037862,4.432627558145654
Gene_0920,3.508115747048797,3.676917114969416,6.506838927004861,3.77092243261781,3.2873029634375923,3.776732526610882,7.632689675039039,-0.8173214889610074,2.55449944252365,3.1687354072830805,3.3605699542652205,5.672525902371791
Gene_0921,7.237264668308423,5.0260867487539045,4.641497949286176,4.7799890025978975,7.584120668653045,3.5016565467935163,5.580075606107804,5.787981144350016,6.192162988264974,3.0997908617087013,2.563647866385362,5.792639364015725
Gene_0922,7.631016581880208,5.420992597843007,4.679161236049304,10.001800995868564,2.8887210204028073,4.292628480865988,3.739535852707122,1.8590499092640589,6.9426885690829625,7.790203813004595,8.114321779397319,5.374015442949441
Gene_0923,2.5351375216719996,6.904923941072338,8.378377867303358,8.339845562809277,7.447897506292009,4.604759064408069,4.716232349712198,6.11518662970173,1.4563708397768784,4.64524853657385,4.287395783224051,4.651442767581154
Gene_0924,4.269518045020307,1.6576604550118699,9.071747070363585,5.937956156296935,4.016086190261034,7.656113777973935,5.3721860417518705,7.592513419496004,5.447047525083073,2.032041881065165,7.9038532646294435,3.104938518055776
Gene_0925,3.0544709664799985,5.813244068445348,4.654741731418331,6.277354279760602,4.872852921627757,2.0981442177775516,7.506116420487828,4.819514237119356,7.352021970395413,7.26953722973353,5.860285948630743,6.017070635254262
Gene_0926,5.151152745340076,7.097728283750724,4.941567188292029,6.550230243178172,2.9089410286518937,4.947478413460296,5.845257234385132,0.9723504874378444,5.236660437796404,2.76787164785621,5.342374287491326,2.714114907233569
Gene_0927,3.7509790898228452,6.49396168020942,5.062983124523991,6.380147352673225,7.175420852315732,6.383237150242777,2.63009611754785,8.209869003507803,7.13889477624838,4.991714830111691,5.369537300498048,4.504167948513983
Gene_0928,5.546236868587289,3.0035754829771895,4.994427778666197,3.9338191959683337,4.3118720865915465,4.250931698499498,8.444707313286369,5.575647346180176,9.004264349770418,7.038516236049082,6.103367704469672,7.050942999740581
Gene_0929,3.0401488504355108,1.0853228217320203,3.6637139033444663,5.386758903848318,2.3036459091450197,5.031364472943249,6.0727557057524155,7.371071674929702,6.008444254348529,8.55514969476747,10.466986947357793,5.988541286558363
Gene_0930,8.80053684862193,7.0461131105044785,8.28708301824106,5.782255753865453,7.335019645972892,3.552070539064425,4.738849085409657,5.922661426070843,4.128285290037186,5.92864112165333,6.11079772130348,7.1665235525886075
Gene_0931,3.7113194659560316,-0.47828041227494555,7.372290948084598,8.080647959639773,3.8936455093054603,4.49209658720553,3.788019907830176,3.114449519539051,4.384845220872513,3.0644953209058,6.128996408094994,2.6764973996471775
Gene_0932,3.4922757726180773,5.765307102954983,7.249865090606482,1.514456052237918,5.818877061284504,4.446656456561709,9.666032836505376,7.591855723147502,5.025151539200628,6.7347889859959515,1.726396271378417,10.046746662799116
Gene_0933,5.226788783933379,5.917988003348582,4.623595122454358,4.792826293188439,4.572249664890722,6.940632403576563,3.819570775599021,4.759005172201281,1.2881334256231267,5.972574609481789,2.7873116858457823,5.203311523132059
Gene_0934,5.837519920254993,5.441167075474722,2.4580965578154346,4.242840513573691,6.797338320678349,5.075393146247846,3.9114511341509237,2.844512130139313,3.3912769964747658,5.451576068171042,2.437018054262351,3.502376657952846
Gene_0935,6.319062939178277,8.533023600655268,7.077212138417633,5.1863166753994845,3.9780216596085456,-0.10709919211179653,6.326546762528956,10.204959749748626,5.95517763910601,3.165476715645425,4.265771659855378,5.063178012305157
